0.009,0.700265,8.84671
0.009,8.29575,0.580157
0.009,8.29574,0.580157
0.009,8.29573,0.580157
0.009,9.93225,3.95856
0.009,9.93225,3.95856
0.009,9.93225,3.95856
0.009,8.53755,1.11087
0.009,8.40424,1.41758
0.009,8.81859,8.45515
0.01,0.0989208,9.3112
0.01,0.0989252,9.3112
0.01,0.0878933,8.13684
0.01,0.0878933,8.13684
0.01,0.991191,2.00781
0.01,0.991209,2.00781
0.01,0.991228,2.00781
0.01,3.47552,0.749534
0.01,3.47555,0.749534
0.01,3.2101,0.0439465
0.01,0.700344,8.84671
0.01,0.700372,8.84671
0.01,8.29572,0.580158
0.01,8.29572,0.580158
0.01,8.29571,0.580158
0.01,9.93225,3.95856
0.01,9.93225,3.95856
0.01,9.93225,3.95856
0.01,8.53755,1.11087
0.01,8.40432,1.41758
0.01,8.81858,8.45515
0.011,0.0989298,9.3112
0.011,0.0989347,9.3112
0.011,0.0878933,8.13684
0.011,0.0878933,8.13684
0.011,0.991247,2.00781
0.011,0.991267,2.00781
0.011,0.991288,2.00781
0.011,3.47561,0.749534
0.011,3.47563,0.749533
0.011,3.21013,0.0439464
0.011,0.700459,8.84671
0.011,0.700488,8.84671
0.011,8.2957,0.580158
0.011,8.29569,0.580158
0.011,8.29568,0.580158
0.011,9.93225,3.95856
0.011,9.93225,3.95856
0.011,9.93225,3.95856
0.011,8.53755,1.11087
0.011,8.40441,1.41758
0.011,8.81857,8.45515
0.012,0.0989399,9.3112
0.012,0.0989453,9.3112
0.012,0.0878933,8.13684
0.012,0.0878933,8.13684
0.012,0.991309,2.00781
0.012,0.991331,2.00781
0.012,0.991354,2.00781
0.012,3.4757,0.749533
0.012,3.47573,0.749533
0.012,3.21017,0.0439464
0.012,0.700582,8.84671
0.012,0.700614,8.84671
0.012,8.29567,0.580158
0.012,8.29566,0.580158
0.012,8.29565,0.580159
0.012,9.93225,3.95856
0.012,9.93225,3.95856
0.012,9.93225,3.95856
0.012,8.53755,1.11087
0.012,8.40451,1.41758
0.012,8.81856,8.45515
0.013,0.098951,9.3112
0.013,0.0989569,9.31119
0.013,0.0878933,8.13684
0.013,0.0878933,8.13684
0.013,0.991377,2.00781
0.013,0.991401,2.00781
0.013,0.991425,2.00781
0.013,3.47579,0.749533
0.013,3.47583,0.749532
0.013,3.21021,0.0439462
0.013,0.700714,8.84671
0.013,0.700748,8.84672
0.013,8.29564,0.580159
0.013,8.29562,0.580159
0.013,8.29561,0.580159
0.013,9.93225,3.95856
0.013,9.93225,3.95856
0.013,9.93225,3.95856
0.013,8.53755,1.11087
0.013,8.40461,1.41758
0.013,8.81854,8.45515
0.014,0.0989631,9.31119
0.014,0.0989696,9.31119
0.014,0.0878933,8.13684
0.014,0.0878933,8.13684
0.014,0.99145,2.00781
0.014,0.991476,2.00781
0.014,0.991503,2.00781
0.014,3.4759,0.749532
0.014,3.47593,0.749532
0.014,3.21025,0.0439461
0.014,0.700854,8.84672
0.014,0.70089,8.84672
0.014,8.2956,0.580159
0.014,8.29559,0.58016
0.014,8.29557,0.58016
0.014,9.93225,3.95856
0.014,9.93225,3.95856
0.014,9.93225,3.95856
0.014,8.53755,1.11087
0.014,8.40473,1.41758
0.014,8.81853,8.45515
0.015,0.0989764,9.31119
0.015,0.0989835,9.31119
0.015,0.0878933,8.13684
0.015,0.0878933,8.13684
0.015,0.991529,2.00781
0.015,0.991557,2.00781
0.015,0.991585,2.00781
0.015,3.47601,0.749531
0.015,3.47605,0.749531
0.015,3.21029,0.0439459
0.015,0.701001,8.84672
0.015,0.701039,8.84672
0.015,8.29556,0.58016
0.015,8.29555,0.58016
0.015,8.29553,0.580161
0.015,9.93225,3.95856
0.015,9.93225,3.95856
0.015,9.93225,3.95856
0.015,8.53755,1.11087
0.015,8.40485,1.41758
0.015,8.81852,8.45515
0.016,0.0989908,9.31119
0.016,0.0989985,9.31119
0.016,0.0878933,8.13684
0.016,0.0878933,8.13684
0.016,0.991614,2.00781
0.016,0.991644,2.00781
0.016,0.991674,2.00781
0.016,3.47613,0.74953
0.016,3.47617,0.74953
0.016,3.21034,0.0439456
0.016,0.701156,8.84673
0.016,0.701196,8.84673
0.016,8.29552,0.580161
0.016,8.29551,0.580161
0.016,8.29549,0.580161
0.016,9.93225,3.95856
0.016,9.93225,3.95856
0.016,9.93225,3.95856
0.016,8.53755,1.11087
0.016,8.40498,1.41758
0.016,8.8185,8.45515
0.017,0.0990064,9.31119
0.017,0.0990147,9.31119
0.017,0.0878933,8.13684
0.017,0.0878933,8.13684
0.017,0.991705,2.00781
0.017,0.991736,2.00781
0.017,0.991768,2.00781
0.017,3.47626,0.749529
0.017,3.4763,0.749529
0.017,3.21039,0.0439452
0.017,0.701317,8.84673
0.017,0.701358,8.84674
0.017,8.29548,0.580162
0.017,8.29546,0.580162
0.017,8.29545,0.580162
0.017,9.93225,3.95856
0.017,9.93225,3.95856
0.017,9.93225,3.95856
0.017,8.53755,1.11087
0.017,8.40512,1.41758
0.017,8.81849,8.45515
0.018,0.0990232,9.31119
0.018,0.0990322,9.31119
0.018,0.0878933,8.13684
0.018,0.0878933,8.13684
0.018,0.991801,2.00781
0.018,0.991834,2.00781
0.018,0.991868,2.00781
0.018,3.47639,0.749528
0.018,3.47644,0.749528
0.018,3.21044,0.0439448
0.018,0.701484,8.84674
0.018,0.701527,8.84674
0.018,8.29543,0.580163
0.018,8.29541,0.580163
0.018,8.2954,0.580164
0.018,9.93225,3.95856
0.018,9.93225,3.95856
0.018,9.93225,3.95856
0.018,8.53755,1.11087
0.018,8.40527,1.41758
0.018,8.81847,8.45515
0.019,0.0990413,9.31119
0.019,0.0990509,9.31119
0.019,0.0878933,8.13684
0.019,0.0878933,8.13684
0.019,0.991902,2.00781
0.019,0.991937,2.00781
0.019,0.991973,2.00781
0.019,3.47654,0.749527
0.019,3.47659,0.749526
0.019,3.21049,0.0439442
0.019,0.701657,8.84675
0.019,0.701701,8.84675
0.019,8.29538,0.580164
0.019,8.29536,0.580164
0.019,8.29535,0.580165
0.019,9.93225,3.95856
0.019,9.93225,3.95856
0.019,9.93225,3.95856
0.019,8.53755,1.11087
0.019,8.40543,1.41758
0.019,8.81845,8.45515
0.02,0.0990607,9.31118
0.02,0.0990709,9.31118
0.02,0.0878933,8.13684
0.02,0.0878933,8.13684
0.02,0.992009,2.00781
0.02,0.992047,2.00781
0.02,0.992084,2.00781
0.02,3.47669,0.749525
0.02,3.47674,0.749524
0.02,3.21054,0.0439436
0.02,0.701835,8.84676
0.02,0.70188,8.84677
0.02,8.29533,0.580165
0.02,8.29531,0.580166
0.02,8.29529,0.580166
0.02,9.93225,3.95856
0.02,9.93225,3.95856
0.02,9.93225,3.95856
0.02,8.53755,1.11087
0.02,8.40559,1.41758
0.02,8.81843,8.45515
0.021,0.0990814,9.31118
0.021,0.0990923,9.31118
0.021,0.0878933,8.13684
0.021,0.0878933,8.13684
0.021,0.992122,2.00781
0.021,0.992161,2.00781
0.021,0.992201,2.00781
0.021,3.47685,0.749523
0.021,3.4769,0.749522
0.021,3.2106,0.0439428
0.021,0.702018,8.84677
0.021,0.702064,8.84678
0.021,8.29527,0.580167
0.021,8.29525,0.580167
0.021,8.29524,0.580168
0.021,9.93225,3.95856
0.021,9.93225,3.95856
0.021,9.93225,3.95856
0.021,8.53754,1.11087
0.021,8.40576,1.41758
0.021,8.81841,8.45515
0.022,0.0991034,9.31118
0.022,0.099115,9.31118
0.022,0.0878933,8.13684
0.022,0.0878933,8.13684
0.022,0.992241,2.00781
0.022,0.992282,2.00781
0.022,0.992323,2.00781
0.022,3.47702,0.749521
0.022,3.47707,0.74952
0.022,3.21065,0.0439418
0.022,0.702205,8.84679
0.022,0.702253,8.84679
0.022,8.29522,0.580169
0.022,8.2952,0.580169
0.022,8.29518,0.58017
0.022,9.93225,3.95856
0.022,9.93225,3.95856
0.022,9.93225,3.95856
0.022,8.53754,1.11087
0.022,8.40594,1.41757
0.022,8.81839,8.45515
0.023,0.0991268,9.31117
0.023,0.099139,9.31117
0.023,0.0878933,8.13684
0.023,0.0878933,8.13684
0.023,0.992365,2.00782
0.023,0.992408,2.00782
0.023,0.992451,2.00782
0.023,3.47719,0.749518
0.023,3.47725,0.749517
0.023,3.21071,0.0439407
0.023,0.702397,8.8468
0.023,0.702445,8.8468
0.023,8.29516,0.58017
0.023,8.29513,0.580171
0.023,8.29511,0.580172
0.023,9.93225,3.95856
0.023,9.93225,3.95856
0.023,9.93225,3.95856
0.023,8.53754,1.11087
0.023,8.40613,1.41757
0.023,8.81837,8.45515
0.024,0.0991515,9.31117
0.024,0.0991645,9.31117
0.024,0.0878933,8.13684
0.024,0.0878933,8.13684
0.024,0.992495,2.00782
0.024,0.99254,2.00782
0.024,0.992585,2.00782
0.024,3.47737,0.749515
0.024,3.47744,0.749514
0.024,3.21077,0.0439394
0.024,0.702593,8.84682
0.024,0.702642,8.84682
0.024,8.29509,0.580173
0.024,8.29507,0.580173
0.024,8.29505,0.580174
0.024,9.93225,3.95856
0.024,9.93225,3.95856
0.024,9.93225,3.95856
0.024,8.53754,1.11087
0.024,8.40633,1.41757
0.024,8.81835,8.45515
0.025,0.0991777,9.31117
0.025,0.0991914,9.31116
0.025,0.0878933,8.13684
0.025,0.0878933,8.13684
0.025,0.99263,2.00782
0.025,0.992677,2.00782
0.025,0.992724,2.00782
0.025,3.47756,0.749512
0.025,3.47763,0.74951
0.025,3.21082,0.0439379
0.025,0.702792,8.84683
0.025,0.702842,8.84684
0.025,8.29503,0.580175
0.025,8.295,0.580176
0.025,8.29498,0.580176
0.025,9.93225,3.95856
0.025,9.93225,3.95856
0.025,9.93225,3.95856
0.025,8.53754,1.11087
0.025,8.40653,1.41757
0.025,8.81832,8.45515
0.026,0.0992053,9.31116
0.026,0.0992197,9.31116
0.026,0.0878933,8.13684
0.026,0.0878933,8.13684
0.026,0.992772,2.00782
0.026,0.99282,2.00782
0.026,0.992869,2.00782
0.026,3.47776,0.749508
0.026,3.47783,0.749506
0.026,3.21088,0.0439362
0.026,0.702995,8.84685
0.026,0.703046,8.84685
0.026,8.29496,0.580177
0.026,8.29493,0.580178
0.026,8.29491,0.580179
0.026,9.93225,3.95856
0.026,9.93225,3.95856
0.026,9.93225,3.95856
0.026,8.53754,1.11088
0.026,8.40674,1.41756
0.026,8.8183,8.45515
0.027,0.0992343,9.31116
0.027,0.0992494,9.31115
0.027,0.0878933,8.13684
0.027,0.0878933,8.13684
0.027,0.992918,2.00782
0.027,0.992968,2.00782
0.027,0.993019,2.00782
0.027,3.47797,0.749503
0.027,3.47804,0.749502
0.027,3.21094,0.0439343
0.027,0.703202,8.84687
0.027,0.703254,8.84687
0.027,8.29488,0.58018
0.027,8.29486,0.580181
0.027,8.29484,0.580182
0.027,9.93225,3.95856
0.027,9.93225,3.95856
0.027,9.93225,3.95856
0.027,8.53754,1.11088
0.027,8.40696,1.41756
0.027,8.81827,8.45515
0.028,0.0992647,9.31115
0.028,0.0992806,9.31115
0.028,0.0878933,8.13684
0.028,0.0878933,8.13684
0.028,0.99307,2.00782
0.028,0.993122,2.00782
0.028,0.993175,2.00782
0.028,3.47818,0.749498
0.028,3.47825,0.749496
0.028,3.211,0.0439321
0.028,0.703412,8.84688
0.028,0.703465,8.84689
0.028,8.29481,0.580183
0.028,8.29478,0.580184
0.028,8.29476,0.580185
0.028,9.93225,3.95856
0.028,9.93225,3.95856
0.028,9.93225,3.95856
0.028,8.53754,1.11088
0.028,8.40719,1.41755
0.028,8.81824,8.45515
0.029,0.0992966,9.31114
0.029,0.0993132,9.31114
0.029,0.0878933,8.13684
0.029,0.0878933,8.13684
0.029,0.993228,2.00782
0.029,0.993282,2.00782
0.029,0.993337,2.00782
0.029,3.4784,0.749493
0.029,3.47847,0.749491
0.029,3.21106,0.0439297
0.029,0.703625,8.8469
0.029,0.703679,8.84691
0.029,8.29473,0.580186
0.029,8.29471,0.580187
0.029,8.29468,0.580188
0.029,9.93225,3.95856
0.029,9.93225,3.95856
0.029,9.93225,3.95856
0.029,8.53754,1.11088
0.029,8.40743,1.41755
0.029,8.81822,8.45515
0.03,0.09933,9.31114
0.03,0.0993473,9.31113
0.03,0.0878933,8.13684
0.03,0.0878933,8.13684
0.03,0.993392,2.00782
0.03,0.993447,2.00782
0.03,0.993504,2.00782
0.03,3.47863,0.749487
0.03,3.4787,0.749484
0.03,3.21111,0.0439269
0.03,0.703841,8.84692
0.03,0.703896,8.84693
0.03,8.29465,0.580189
0.03,8.29462,0.58019
0.03,8.2946,0.580192
0.03,9.93225,3.95856
0.03,9.93225,3.95856
0.03,9.93225,3.95856
0.03,8.53753,1.11088
0.03,8.40767,1.41754
0.03,8.81819,8.45515
0.031,0.0993648,9.31113
0.031,0.0993829,9.31113
0.031,0.0878933,8.13684
0.031,0.0878933,8.13684
0.031,0.993561,2.00782
0.031,0.993618,2.00782
0.031,0.993676,2.00782
0.031,3.47886,0.74948
0.031,3.47894,0.749477
0.031,3.21117,0.0439239
0.031,0.704061,8.84694
0.031,0.704116,8.84695
0.031,8.29457,0.580193
0.031,8.29454,0.580194
0.031,8.29451,0.580195
0.031,9.93225,3.95856
0.031,9.93225,3.95856
0.031,9.93225,3.95856
0.031,8.53753,1.11088
0.031,8.40792,1.41754
0.031,8.81816,8.45515
0.032,0.0994012,9.31112
0.032,0.09942,9.31112
0.032,0.0878933,8.13684
0.032,0.0878933,8.13684
0.032,0.993735,2.00782
0.032,0.993794,2.00782
0.032,0.993854,2.00782
0.032,3.4791,0.749472
0.032,3.47919,0.749469
0.032,3.21123,0.0439205
0.032,0.704283,8.84696
0.032,0.704339,8.84697
0.032,8.29448,0.580197
0.032,8.29445,0.580198
0.032,8.29442,0.580199
0.032,9.93225,3.95856
0.032,9.93225,3.95856
0.032,9.93225,3.95856
0.032,8.53753,1.11088
0.032,8.40818,1.41753
0.032,8.81813,8.45515
0.033,0.099439,9.31111
0.033,0.0994585,9.31111
0.033,0.0878933,8.13684
0.033,0.0878933,8.13684
0.033,0.993915,2.00782
0.033,0.993976,2.00782
0.033,0.994038,2.00782
0.033,3.47935,0.749463
0.033,3.47944,0.74946
0.033,3.21128,0.0439168
0.033,0.704508,8.84698
0.033,0.704564,8.84699
0.033,8.29439,0.580201
0.033,8.29436,0.580202
0.033,8.29433,0.580204
0.033,9.93225,3.95856
0.033,9.93225,3.95856
0.033,9.93225,3.95856
0.033,8.53753,1.11088
0.033,8.40845,1.41752
0.033,8.8181,8.45515
0.034,0.0994783,9.31111
0.034,0.0994986,9.3111
0.034,0.0878933,8.13684
0.034,0.0878933,8.13684
0.034,0.9941,2.00783
0.034,0.994163,2.00783
0.034,0.994227,2.00783
0.034,3.47961,0.749454
0.034,3.4797,0.749451
0.034,3.21134,0.0439127
0.034,0.704736,8.847
0.034,0.704793,8.84701
0.034,8.2943,0.580205
0.034,8.29427,0.580207
0.034,8.29424,0.580208
0.034,9.93225,3.95856
0.034,9.93225,3.95856
0.034,9.93225,3.95856
0.034,8.53753,1.11088
0.034,8.40872,1.41751
0.034,8.81806,8.45515
0.035,0.0995192,9.3111
0.035,0.0995402,9.31109
0.035,0.0878933,8.13684
0.035,0.0878933,8.13684
0.035,0.994291,2.00783
0.035,0.994356,2.00783
0.035,0.994422,2.00783
0.035,3.47988,0.749444
0.035,3.47997,0.74944
0.035,3.2114,0.0439083
0.035,0.704966,8.84703
0.035,0.705024,8.84703
0.035,8.29421,0.58021
0.035,8.29418,0.580211
0.035,8.29414,0.580213
0.035,9.93225,3.95856
0.035,9.93225,3.95856
0.035,9.93225,3.95856
0.035,8.53753,1.11088
0.035,8.409,1.4175
0.035,8.81803,8.45515
0.036,0.0995615,9.31109
0.036,0.0995834,9.31108
0.036,0.0878933,8.13684
0.036,0.0878933,8.13684
0.036,0.994488,2.00783
0.036,0.994554,2.00783
0.036,0.994622,2.00783
0.036,3.48015,0.749432
0.036,3.48024,0.749428
0.036,3.21145,0.0439034
0.036,0.705199,8.84705
0.036,0.705258,8.84705
0.036,8.29411,0.580214
0.036,8.29408,0.580216
0.036,8.29404,0.580218
0.036,9.93225,3.95856
0.036,9.93225,3.95856
0.036,9.93225,3.95856
0.036,8.53753,1.11088
0.036,8.40929,1.41749
0.036,8.818,8.45515
0.037,0.0996054,9.31108
0.037,0.099628,9.31107
0.037,0.0878933,8.13684
0.037,0.0878933,8.13684
0.037,0.994689,2.00783
0.037,0.994758,2.00783
0.037,0.994827,2.00783
0.037,3.48043,0.74942
0.037,3.48052,0.749416
0.037,3.2115,0.0438981
0.037,0.705435,8.84707
0.037,0.705494,8.84707
0.037,8.29401,0.580219
0.037,8.29398,0.580221
0.037,8.29394,0.580223
0.037,9.93225,3.95856
0.037,9.93225,3.95856
0.037,9.93225,3.95856
0.037,8.53752,1.11088
0.037,8.40959,1.41748
0.037,8.81796,8.45515
0.038,0.0996509,9.31107
0.038,0.0996742,9.31106
0.038,0.0878933,8.13684
0.038,0.0878933,8.13684
0.038,0.994897,2.00784
0.038,0.994967,2.00784
0.038,0.995037,2.00784
0.038,3.48071,0.749407
0.038,3.48081,0.749402
0.038,3.21156,0.0438924
0.038,0.705673,8.84709
0.038,0.705732,8.84709
0.038,8.29391,0.580225
0.038,8.29387,0.580227
0.038,8.29384,0.580228
0.038,9.93225,3.95856
0.038,9.93225,3.95856
0.038,9.93225,3.95856
0.038,8.53752,1.11088
0.038,8.40989,1.41746
0.038,8.81793,8.45515
0.039,0.0996978,9.31106
0.039,0.099722,9.31105
0.039,0.0878933,8.13684
0.039,0.0878933,8.13684
0.039,0.995109,2.00784
0.039,0.995181,2.00784
0.039,0.995253,2.00784
0.039,3.48101,0.749392
0.039,3.48111,0.749387
0.039,3.21161,0.0438862
0.039,0.705913,8.84711
0.039,0.705973,8.84711
0.039,8.2938,0.58023
0.039,8.29377,0.580232
0.039,8.29373,0.580234
0.039,9.93225,3.95856
0.039,9.93225,3.95856
0.039,9.93225,3.95856
0.039,8.53752,1.11088
0.039,8.4102,1.41745
0.039,8.81789,8.45515
0.04,0.0997464,9.31104
0.04,0.0997713,9.31104
0.04,0.0878933,8.13684
0.04,0.0878933,8.13684
0.04,0.995327,2.00784
0.04,0.9954,2.00784
0.04,0.995475,2.00785
0.04,3.48131,0.749376
0.04,3.48141,0.74937
0.04,3.21166,0.0438794
0.04,0.706156,8.84712
0.04,0.706217,8.84713
0.04,8.29369,0.580236
0.04,8.29366,0.580238
0.04,8.29362,0.58024
0.04,9.93225,3.95856
0.04,9.93225,3.95856
0.04,9.93225,3.95856
0.04,8.53752,1.11088
0.04,8.41052,1.41743
0.04,8.81785,8.45515
0.041,0.0997965,9.31103
0.041,0.0998222,9.31103
0.041,0.0878933,8.13684
0.041,0.0878933,8.13684
0.041,0.99555,2.00785
0.041,0.995625,2.00785
0.041,0.995701,2.00785
0.041,3.48162,0.749359
0.041,3.48172,0.749353
0.041,3.21172,0.0438721
0.041,0.706401,8.84714
0.041,0.706462,8.84715
0.041,8.29358,0.580242
0.041,8.29354,0.580244
0.041,8.29351,0.580246
0.041,9.93225,3.95856
0.041,9.93225,3.95856
0.041,9.93225,3.95856
0.041,8.53752,1.11088
0.041,8.41084,1.41741
0.041,8.81781,8.45515
0.042,0.0998482,9.31102
0.042,0.0998747,9.31101
0.042,0.0878933,8.13684
0.042,0.0878933,8.13684
0.042,0.995778,2.00785
0.042,0.995855,2.00785
0.042,0.995933,2.00785
0.042,3.48193,0.74934
0.042,3.48204,0.749334
0.042,3.21177,0.0438642
0.042,0.706648,8.84716
0.042,0.70671,8.84717
0.042,8.29347,0.580248
0.042,8.29343,0.580251
0.042,8.29339,0.580253
0.042,9.93225,3.95856
0.042,9.93225,3.95856
0.042,9.93225,3.95856
0.042,8.53751,1.11088
0.042,8.41118,1.4174
0.042,8.81777,8.45514
0.043,0.0999014,9.31101
0.043,0.0999288,9.311
0.043,0.0878933,8.13684
0.043,0.0878933,8.13684
0.043,0.996011,2.00786
0.043,0.99609,2.00786
0.043,0.996169,2.00786
0.043,3.48225,0.749321
0.043,3.48236,0.749314
0.043,3.21182,0.0438558
0.043,0.706898,8.84718
0.043,0.70696,8.84718
0.043,8.29335,0.580255
0.043,8.29331,0.580257
0.043,8.29327,0.58026
0.043,9.93225,3.95856
0.043,9.93225,3.95856
0.043,9.93225,3.95856
0.043,8.53751,1.11088
0.043,8.41152,1.41737
0.043,8.81773,8.45514
0.044,0.0999563,9.31099
0.044,0.0999844,9.31098
0.044,0.0878933,8.13684
0.044,0.0878933,8.13684
0.044,0.99625,2.00786
0.044,0.99633,2.00786
0.044,0.996411,2.00787
0.044,3.48258,0.749299
0.044,3.48269,0.749292
0.044,3.21187,0.0438467
0.044,0.707149,8.8472
0.044,0.707212,8.8472
0.044,8.29323,0.580262
0.044,8.29319,0.580264
0.044,8.29315,0.580267
0.044,9.93225,3.95856
0.044,9.93225,3.95856
0.044,9.93225,3.95856
0.044,8.53751,1.11088
0.044,8.41186,1.41735
0.044,8.81769,8.45514
0.045,0.100013,9.31098
0.045,0.100042,9.31097
0.045,0.0878933,8.13684
0.045,0.0878933,8.13684
0.045,0.996493,2.00787
0.045,0.996576,2.00787
0.045,0.996658,2.00787
0.045,3.48292,0.749277
0.045,3.48303,0.749269
0.045,3.21192,0.0438369
0.045,0.707403,8.84721
0.045,0.707466,8.84722
0.045,8.29311,0.580269
0.045,8.29307,0.580271
0.045,8.29303,0.580274
0.045,9.93225,3.95856
0.045,9.93225,3.95856
0.045,9.93225,3.95856
0.045,8.53751,1.11088
0.045,8.41221,1.41733
0.045,8.81765,8.45514
0.046,0.100071,9.31096
0.046,0.100101,9.31095
0.046,0.0878933,8.13684
0.046,0.0878933,8.13684
0.046,0.996742,2.00788
0.046,0.996826,2.00788
0.046,0.99691,2.00788
0.046,3.48326,0.749252
0.046,3.48338,0.749244
0.046,3.21197,0.0438264
0.046,0.707659,8.84723
0.046,0.707723,8.84723
0.046,8.29298,0.580276
0.046,8.29294,0.580279
0.046,8.2929,0.580281
0.046,9.93225,3.95856
0.046,9.93225,3.95856
0.046,9.93225,3.95856
0.046,8.5375,1.11088
0.046,8.41257,1.4173
0.046,8.81761,8.45514
0.047,0.10013,9.31095
0.047,0.100161,9.31094
0.047,0.0878933,8.13684
0.047,0.0878933,8.13684
0.047,0.996996,2.00788
0.047,0.997081,2.00789
0.047,0.997167,2.00789
0.047,3.48361,0.749226
0.047,3.48373,0.749217
0.047,3.21201,0.0438152
0.047,0.707917,8.84724
0.047,0.707981,8.84725
0.047,8.29286,0.580284
0.047,8.29281,0.580287
0.047,8.29277,0.580289
0.047,9.93225,3.95856
0.047,9.93225,3.95856
0.047,9.93225,3.95856
